# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
256 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.375665 -0.832166 3.51618 256 00000000.png

257 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.38444 -0.832166 3.51618 257 00000000.png

258 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.393338 -0.832166 3.51618 258 00000000.png

259 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.402317 -0.832166 3.51618 259 00000000.png

260 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.411445 -0.832166 3.51618 260 00000000.png

261 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.420617 -0.832166 3.51618 261 00000000.png

262 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.429908 -0.832166 3.51618 262 00000000.png

263 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.439253 -0.832166 3.51618 263 00000000.png

264 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.448638 -0.832166 3.51618 264 00000000.png

265 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.458155 -0.832166 3.51618 265 00000000.png

266 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.4677 -0.832166 3.51618 266 00000000.png

267 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.477275 -0.832166 3.51618 267 00000000.png

268 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.486876 -0.832166 3.51618 268 00000000.png

269 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.496509 -0.832166 3.51618 269 00000000.png

270 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.50621 -0.832166 3.51618 270 00000000.png

271 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.515944 -0.832166 3.51618 271 00000000.png

272 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.525668 -0.832166 3.51618 272 00000000.png

273 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.535442 -0.832166 3.51618 273 00000000.png

274 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.545212 -0.832166 3.51618 274 00000000.png

275 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.555002 -0.832166 3.51618 275 00000000.png

276 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.564835 -0.832166 3.51618 276 00000000.png

277 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.574697 -0.832166 3.51618 277 00000000.png

278 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.584585 -0.832166 3.51618 278 00000000.png

279 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.594456 -0.832166 3.51618 279 00000000.png

280 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.60437 -0.832166 3.51618 280 00000000.png

281 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.614256 -0.832166 3.51618 281 00000000.png

282 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.624143 -0.832166 3.51618 282 00000000.png

283 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.634076 -0.832166 3.51618 283 00000000.png

284 -0.9818 -0.0503265 -0.178582 -0.0405482 -0.644002 -0.832166 3.51618 284 00000000.png

285 -0.98172 -0.0503446 -0.179019 -0.0405258 -0.650823 -0.832167 3.51676 285 00000000.png

286 -0.981573 -0.0503779 -0.179827 -0.0404843 -0.65496 -0.832167 3.51785 286 00000000.png

287 -0.98136 -0.0504255 -0.180982 -0.0404251 -0.656617 -0.832166 3.5194 287 00000000.png

288 -0.98109 -0.0504857 -0.182444 -0.0403499 -0.656052 -0.832166 3.52137 288 00000000.png

289 -0.980763 -0.0505575 -0.184191 -0.0402599 -0.653445 -0.832166 3.52372 289 00000000.png

290 -0.980385 -0.0506397 -0.186196 -0.0401564 -0.648993 -0.832166 3.5264 290 00000000.png

291 -0.979956 -0.0507314 -0.188437 -0.0400405 -0.642846 -0.832166 3.52938 291 00000000.png

292 -0.979484 -0.050831 -0.190878 -0.039914 -0.63523 -0.832166 3.53259 292 00000000.png

293 -0.978972 -0.0509371 -0.193487 -0.0397784 -0.626347 -0.832166 3.53597 293 00000000.png

294 -0.978417 -0.05105 -0.19627 -0.0396334 -0.616199 -0.832166 3.53953 294 00000000.png

295 -0.977824 -0.0511688 -0.199207 -0.0394799 -0.604922 -0.832166 3.54323 295 00000000.png

296 -0.977193 -0.0512925 -0.202277 -0.0393191 -0.592653 -0.832167 3.54702 296 00000000.png

297 -0.976532 -0.0514197 -0.205444 -0.0391526 -0.579588 -0.832166 3.55085 297 00000000.png

298 -0.975833 -0.0515517 -0.20874 -0.0389787 -0.565596 -0.832166 3.55475 298 00000000.png

299 -0.975105 -0.0516862 -0.212114 -0.0388002 -0.550954 -0.832166 3.55865 299 00000000.png

300 -0.974347 -0.0518234 -0.215569 -0.0386167 -0.535661 -0.832167 3.56254 300 00000000.png

301 -0.973556 -0.0519635 -0.219113 -0.0384279 -0.519704 -0.832167 3.56641 301 00000000.png

302 -0.972739 -0.0521053 -0.222713 -0.0382355 -0.503261 -0.832166 3.57023 302 00000000.png

303 -0.971891 -0.0522494 -0.226387 -0.0380383 -0.486251 -0.832166 3.574 303 00000000.png

304 -0.971014 -0.0523952 -0.23012 -0.0378372 -0.468766 -0.832166 3.57771 304 00000000.png

305 -0.970111 -0.052542 -0.233896 -0.0376331 -0.450899 -0.832166 3.58133 305 00000000.png

306 -0.969185 -0.0526894 -0.237702 -0.0374265 -0.432725 -0.832166 3.58484 306 00000000.png

307 -0.968229 -0.0528383 -0.241569 -0.0372159 -0.414101 -0.832166 3.58825 307 00000000.png

308 -0.967253 -0.0529871 -0.245447 -0.0370039 -0.395284 -0.832166 3.59153 308 00000000.png

309 -0.966251 -0.0531365 -0.249364 -0.0367889 -0.376149 -0.832166 3.5947 309 00000000.png

310 -0.965221 -0.0532869 -0.253322 -0.0365708 -0.356681 -0.832166 3.59774 310 00000000.png

311 -0.96417 -0.053437 -0.257293 -0.0363511 -0.337039 -0.832166 3.60063 311 00000000.png

312 -0.963099 -0.0535867 -0.261274 -0.0361301 -0.317244 -0.832166 3.60338 312 00000000.png

313 -0.962002 -0.0537368 -0.265285 -0.0359065 -0.297195 -0.832166 3.60598 313 00000000.png

314 -0.960883 -0.0538865 -0.269306 -0.0356814 -0.277002 -0.832166 3.60842 314 00000000.png

315 -0.959746 -0.0540355 -0.273331 -0.0354553 -0.256705 -0.832166 3.6107 315 00000000.png

316 -0.958588 -0.0541842 -0.277365 -0.0352277 -0.236278 -0.832166 3.61282 316 00000000.png

317 -0.957404 -0.054333 -0.281425 -0.0349977 -0.21564 -0.832166 3.61477 317 00000000.png

318 -0.9562 -0.0544811 -0.285489 -0.0347666 -0.194909 -0.832166 3.61656 318 00000000.png

319 -0.954977 -0.0546286 -0.289556 -0.0345345 -0.174093 -0.832166 3.61817 319 00000000.png

320 -0.953732 -0.0547755 -0.293629 -0.034301 -0.153181 -0.832166 3.6196 320 00000000.png

321 -0.952468 -0.0549217 -0.297705 -0.0340664 -0.132189 -0.832165 3.62086 321 00000000.png

322 -0.951185 -0.0550669 -0.301777 -0.0338312 -0.111161 -0.832166 3.62195 322 00000000.png

323 -0.949885 -0.0552113 -0.305847 -0.0335951 -0.0900882 -0.832166 3.62285 323 00000000.png

324 -0.94856 -0.0553553 -0.309931 -0.0333572 -0.0688849 -0.832166 3.62358 324 00000000.png

325 -0.947205 -0.0553519 -0.314031 -0.0335194 -0.046967 -0.832113 3.62415 325 00000000.png

326 -0.945957 -0.0551966 -0.31774 -0.0340684 -0.0275059 -0.831965 3.62452 326 00000000.png

327 -0.944805 -0.0548964 -0.321099 -0.0349876 -0.0102737 -0.83171 3.62476 327 00000000.png

328 -0.943744 -0.0544775 -0.324143 -0.0362091 0.00497195 -0.831358 3.62489 328 00000000.png

329 -0.942763 -0.0539431 -0.326902 -0.0377256 0.0184115 -0.830904 3.62495 329 00000000.png

330 -0.941854 -0.0533112 -0.329406 -0.0394906 0.0302365 -0.83036 3.62496 330 00000000.png

331 -0.941011 -0.0525914 -0.331679 -0.0414798 0.0406056 -0.829733 3.62493 331 00000000.png

332 -0.940225 -0.0517825 -0.333746 -0.0436967 0.0496452 -0.829021 3.62488 332 00000000.png

333 -0.939489 -0.0509053 -0.335625 -0.0460873 0.0575087 -0.828246 3.62481 333 00000000.png

334 -0.938798 -0.0499631 -0.337335 -0.0486425 0.0643071 -0.827413 3.62474 334 00000000.png

335 -0.938168 -0.0491148 -0.338871 -0.0509417 0.069423 -0.826633 3.62466 335 00000000.png

336 -0.937594 -0.0483509 -0.34025 -0.0530107 0.073039 -0.825911 3.62458 336 00000000.png

337 -0.937071 -0.0476631 -0.34149 -0.0548724 0.0752541 -0.825248 3.6245 337 00000000.png

338 -0.936596 -0.0470438 -0.342604 -0.0565477 0.0762541 -0.824646 3.62442 338 00000000.png

339 -0.936164 -0.0464863 -0.343605 -0.0580552 0.076165 -0.824102 3.62435 339 00000000.png

340 -0.935773 -0.0459844 -0.344505 -0.0594118 0.0750567 -0.823614 3.62429 340 00000000.png

341 -0.935419 -0.0455326 -0.345314 -0.0606326 0.0730704 -0.823179 3.62423 341 00000000.png

342 -0.935098 -0.0451258 -0.346041 -0.0617311 0.0702877 -0.822794 3.62418 342 00000000.png

343 -0.934807 -0.0447597 -0.346695 -0.0627197 0.0667763 -0.822453 3.62415 343 00000000.png

344 -0.934545 -0.0444301 -0.347283 -0.0636094 0.0626256 -0.822155 3.62412 344 00000000.png

345 -0.934307 -0.0441334 -0.347812 -0.06441 0.0578915 -0.821894 3.6241 345 00000000.png

346 -0.934092 -0.0438663 -0.348288 -0.0651305 0.0526088 -0.821667 3.62408 346 00000000.png

347 -0.933899 -0.0436259 -0.348716 -0.0657789 0.046843 -0.821471 3.62407 347 00000000.png

348 -0.933724 -0.0434095 -0.349101 -0.0663624 0.0406721 -0.821302 3.62407 348 00000000.png

349 -0.933566 -0.0432148 -0.349447 -0.0668876 0.0341401 -0.821158 3.62407 349 00000000.png

350 -0.933423 -0.0430395 -0.349759 -0.0673602 0.0272428 -0.821035 3.62408 350 00000000.png

351 -0.933295 -0.0428817 -0.350039 -0.0677855 0.0200598 -0.820931 3.62408 351 00000000.png

352 -0.933148 -0.0425807 -0.35031 -0.068589 0.0133016 -0.820824 3.6241 352 00000000.png

353 -0.932985 -0.0421566 -0.350573 -0.0697172 0.00693645 -0.820727 3.62411 353 00000000.png

354 -0.932806 -0.0416193 -0.350827 -0.0711436 0.000920455 -0.820648 3.62413 354 00000000.png

355 -0.932612 -0.040986 -0.351072 -0.0728232 -0.00477043 -0.820593 3.62415 355 00000000.png

356 -0.932402 -0.0402613 -0.35131 -0.0747429 -0.0101761 -0.820569 3.62417 356 00000000.png

357 -0.932176 -0.0394548 -0.35154 -0.0768773 -0.0153256 -0.820576 3.6242 357 00000000.png

358 -0.931934 -0.0385741 -0.351762 -0.0792063 -0.0202449 -0.82062 3.62422 358 00000000.png

359 -0.931712 -0.0377813 -0.35196 -0.081302 -0.0256843 -0.820682 3.62424 359 00000000.png

360 -0.931507 -0.0370676 -0.352137 -0.0831878 -0.0315563 -0.820762 3.62426 360 00000000.png

361 -0.93132 -0.0364252 -0.352294 -0.0848847 -0.0378633 -0.820854 3.62428 361 00000000.png

362 -0.931148 -0.0358468 -0.352435 -0.0864116 -0.0445029 -0.820961 3.6243 362 00000000.png

363 -0.930992 -0.0353263 -0.352562 -0.0877857 -0.0514791 -0.821076 3.62431 363 00000000.png

364 -0.930849 -0.0348577 -0.352674 -0.0890221 -0.0587859 -0.821198 3.62433 364 00000000.png

365 -0.93072 -0.0344359 -0.352775 -0.0901349 -0.0663247 -0.821327 3.62435 365 00000000.png

366 -0.930602 -0.0340563 -0.352866 -0.0911362 -0.0741541 -0.821459 3.62436 366 00000000.png

367 -0.930495 -0.0337146 -0.352947 -0.0920373 -0.0821629 -0.821593 3.62438 367 00000000.png

368 -0.930246 -0.0334499 -0.353418 -0.092835 -0.087245 -0.821753 3.62446 368 00000000.png

369 -0.929861 -0.0332571 -0.354263 -0.093539 -0.0895719 -0.821928 3.62462 369 00000000.png

370 -0.929357 -0.0331275 -0.355431 -0.094159 -0.0894864 -0.822109 3.62484 370 00000000.png

371 -0.928749 -0.0330539 -0.356881 -0.0947034 -0.087275 -0.822291 3.62512 371 00000000.png

372 -0.928042 -0.0330313 -0.358592 -0.0951795 -0.0831131 -0.82247 3.62543 372 00000000.png

373 -0.927247 -0.0330541 -0.360531 -0.0955941 -0.077221 -0.822641 3.62576 373 00000000.png

374 -0.926372 -0.0331175 -0.362673 -0.0959532 -0.0697824 -0.822804 3.6261 374 00000000.png

375 -0.925415 -0.0332194 -0.365017 -0.0962615 -0.0608413 -0.822958 3.62644 375 00000000.png

376 -0.924391 -0.0333537 -0.367521 -0.0965248 -0.0506677 -0.8231 3.62674 376 00000000.png

377 -0.923464 -0.0334744 -0.369772 -0.096761 -0.0425322 -0.823222 3.62697 377 00000000.png

378 -0.922624 -0.0335828 -0.371796 -0.0969732 -0.0362096 -0.823327 3.62714 378 00000000.png

379 -0.921865 -0.0336802 -0.373616 -0.0971637 -0.0314908 -0.823419 3.62728 379 00000000.png

380 -0.921179 -0.0337678 -0.375253 -0.0973349 -0.0282656 -0.823499 3.62739 380 00000000.png

381 -0.920559 -0.0338466 -0.376725 -0.0974886 -0.0263709 -0.823571 3.62748 381 00000000.png

382 -0.919998 -0.0339173 -0.378049 -0.0976268 -0.0256304 -0.823635 3.62755 382 00000000.png

383 -0.919492 -0.033981 -0.37924 -0.097751 -0.0259773 -0.823692 3.62762 383 00000000.png

384 -0.919036 -0.0340382 -0.380312 -0.0978626 -0.0272866 -0.823744 3.62769 384 00000000.png

385 -0.918624 -0.0340897 -0.381276 -0.097963 -0.0295098 -0.823791 3.62775 385 00000000.png

386 -0.918252 -0.034136 -0.382143 -0.0980532 -0.0324598 -0.823834 3.62781 386 00000000.png

387 -0.917917 -0.0341776 -0.382923 -0.0981343 -0.0361211 -0.823874 3.62787 387 00000000.png

388 -0.917615 -0.034215 -0.383625 -0.0982073 -0.0404375 -0.82391 3.62793 388 00000000.png

389 -0.917342 -0.0342487 -0.384256 -0.0982729 -0.0453237 -0.823944 3.62799 389 00000000.png

390 -0.916931 -0.0343216 -0.385218 -0.0983173 -0.0475894 -0.823978 3.62809 390 00000000.png

391 -0.916398 -0.0344287 -0.386468 -0.0983428 -0.0475417 -0.824011 3.62823 391 00000000.png

392 -0.91574 -0.03457 -0.38801 -0.09835 -0.0452397 -0.824042 3.62839 392 00000000.png

393 -0.914984 -0.0347384 -0.389777 -0.0983418 -0.0410978 -0.824072 3.62857 393 00000000.png

394 -0.914125 -0.0349341 -0.391777 -0.0983186 -0.0351429 -0.8241 3.62875 394 00000000.png

395 -0.913176 -0.0351532 -0.393974 -0.098282 -0.0276118 -0.824127 3.62892 395 00000000.png

396 -0.912145 -0.035393 -0.396344 -0.0982333 -0.0186786 -0.824152 3.62907 396 00000000.png

397 -0.91104 -0.0356511 -0.398869 -0.0981736 -0.00849472 -0.824174 3.62916 397 00000000.png

398 -0.909845 -0.0359311 -0.401581 -0.0981018 0.00308705 -0.824194 3.6292 398 00000000.png

399 -0.908603 -0.0362216 -0.404377 -0.0980222 0.0154745 -0.824213 3.62917 399 00000000.png

400 -0.907299 -0.0365258 -0.407289 -0.0979338 0.0288017 -0.82423 3.62906 400 00000000.png

401 -0.906117 -0.0367992 -0.409906 -0.0978534 0.0398111 -0.824245 3.62888 401 00000000.png

402 -0.905047 -0.0370451 -0.412258 -0.0977803 0.0487128 -0.824258 3.62868 402 00000000.png

403 -0.904079 -0.0372662 -0.414372 -0.0977139 0.0557173 -0.824269 3.62845 403 00000000.png

404 -0.903203 -0.037465 -0.416274 -0.0976538 0.0610315 -0.824279 3.62823 404 00000000.png

405 -0.902412 -0.0376437 -0.417983 -0.0975993 0.0648146 -0.824288 3.62801 405 00000000.png

406 -0.901697 -0.0378045 -0.41952 -0.0975499 0.0672416 -0.824296 3.6278 406 00000000.png

407 -0.901051 -0.0379491 -0.420903 -0.0975052 0.0683996 -0.824302 3.6276 407 00000000.png

408 -0.900468 -0.0380792 -0.422146 -0.0974648 0.0684345 -0.824309 3.62743 408 00000000.png

409 -0.899942 -0.0381962 -0.423265 -0.0974283 0.0674319 -0.824314 3.62727 409 00000000.png

410 -0.899467 -0.0383014 -0.424271 -0.0973953 0.0655768 -0.824319 3.62713 410 00000000.png

411 -0.899039 -0.0383961 -0.425176 -0.0973655 0.0629008 -0.824324 3.62701 411 00000000.png

412 -0.898653 -0.0384813 -0.42599 -0.0973386 0.0594868 -0.824328 3.6269 412 00000000.png

413 -0.898305 -0.0385579 -0.426722 -0.0973144 0.0554191 -0.824332 3.62682 413 00000000.png

414 -0.897991 -0.0386269 -0.427381 -0.0972925 0.0507388 -0.824336 3.62675 414 00000000.png

415 -0.897708 -0.0386889 -0.427974 -0.0972727 0.0455474 -0.824339 3.62669 415 00000000.png

416 -0.897453 -0.0387447 -0.428507 -0.0972549 0.0398775 -0.824342 3.62664 416 00000000.png

417 -0.897035 -0.0388375 -0.42938 -0.0972218 0.0369462 -0.824345 3.62658 417 00000000.png

418 -0.896474 -0.0389627 -0.430549 -0.0971753 0.036432 -0.824348 3.6265 418 00000000.png

419 -0.895782 -0.0391171 -0.431987 -0.0971165 0.0381086 -0.82435 3.62639 419 00000000.png

420 -0.894961 -0.0393 -0.433685 -0.0970455 0.0418647 -0.824353 3.62626 420 00000000.png

421 -0.894035 -0.0395054 -0.435589 -0.0969647 0.0473364 -0.824355 3.62609 421 00000000.png

422 -0.893007 -0.0397326 -0.437694 -0.0968742 0.0544398 -0.824357 3.62587 422 00000000.png

423 -0.891885 -0.0399791 -0.439974 -0.0967748 0.06299 -0.824359 3.6256 423 00000000.png

424 -0.890871 -0.0402007 -0.442023 -0.0966849 0.06966 -0.82436 3.62531 424 00000000.png

425 -0.889954 -0.0403999 -0.443866 -0.0966036 0.0746759 -0.824362 3.62503 425 00000000.png

426 -0.889126 -0.0405791 -0.445522 -0.09653 0.0782013 -0.824363 3.62476 426 00000000.png

427 -0.888378 -0.0407403 -0.447012 -0.0964635 0.080355 -0.824364 3.62451 427 00000000.png

428 -0.887703 -0.0408852 -0.448352 -0.0964034 0.0812951 -0.824365 3.62429 428 00000000.png

429 -0.887093 -0.0410155 -0.449556 -0.0963491 0.0811265 -0.824366 3.62408 429 00000000.png

430 -0.886543 -0.0411328 -0.45064 -0.0963001 0.0800039 -0.824367 3.62389 430 00000000.png

431 -0.886047 -0.0412383 -0.451615 -0.0962559 0.0779687 -0.824368 3.62373 431 00000000.png

432 -0.885599 -0.0413332 -0.452491 -0.096216 0.0751684 -0.824369 3.62359 432 00000000.png

433 -0.885196 -0.0414185 -0.45328 -0.09618 0.07163 -0.824369 3.62346 433 00000000.png

434 -0.884832 -0.0414953 -0.45399 -0.0961475 0.0674369 -0.82437 3.62336 434 00000000.png

435 -0.884504 -0.0415644 -0.454628 -0.0961183 0.0626592 -0.82437 3.62327 435 00000000.png

436 -0.884209 -0.0416266 -0.455202 -0.0960919 0.057366 -0.82437 3.6232 436 00000000.png

437 -0.883942 -0.0416825 -0.455719 -0.0960681 0.0516014 -0.824371 3.62314 437 00000000.png

438 -0.883702 -0.0417329 -0.456184 -0.0960467 0.0454396 -0.824371 3.6231 438 00000000.png

439 -0.883486 -0.0417781 -0.456602 -0.0960274 0.038877 -0.824371 3.62306 439 00000000.png

440 -0.883292 -0.0418189 -0.456978 -0.09601 0.0319979 -0.824372 3.62304 440 00000000.png

441 -0.883116 -0.0418556 -0.457317 -0.0959943 0.0247947 -0.824372 3.62302 441 00000000.png

442 -0.882958 -0.0418885 -0.457622 -0.0959802 0.0173091 -0.824373 3.62301 442 00000000.png

443 -0.882816 -0.0419182 -0.457896 -0.0959674 0.00955839 -0.824373 3.623 443 00000000.png

444 -0.882688 -0.041945 -0.458143 -0.095956 0.00157631 -0.824373 3.623 444 00000000.png

445 -0.882573 -0.041969 -0.458365 -0.0959457 -0.0066192 -0.824374 3.623 445 00000000.png

446 -0.882469 -0.0419906 -0.458564 -0.0959364 -0.0149951 -0.824374 3.62301 446 00000000.png

447 -0.882375 -0.0420101 -0.458744 -0.095928 -0.0235152 -0.824374 3.62302 447 00000000.png

448 -0.882291 -0.0420276 -0.458906 -0.0959205 -0.0321581 -0.824374 3.62303 448 00000000.png

449 -0.882215 -0.0420434 -0.459052 -0.0959137 -0.0409641 -0.824375 3.62305 449 00000000.png

450 -0.882147 -0.0420576 -0.459183 -0.0959076 -0.0498656 -0.824375 3.62306 450 00000000.png

451 -0.882086 -0.0420704 -0.459301 -0.0959021 -0.0589083 -0.824375 3.62308 451 00000000.png

452 -0.882031 -0.0420819 -0.459407 -0.0958972 -0.068085 -0.824375 3.62309 452 00000000.png

453 -0.881981 -0.0420922 -0.459502 -0.0958928 -0.0773239 -0.824374 3.62311 453 00000000.png

454 -0.881936 -0.0421015 -0.459588 -0.0958887 -0.0866008 -0.824375 3.62313 454 00000000.png

455 -0.881896 -0.0421099 -0.459666 -0.0958851 -0.0959615 -0.824376 3.62315 455 00000000.png

456 -0.881859 -0.0421174 -0.459735 -0.0958819 -0.105417 -0.824376 3.62316 456 00000000.png

457 -0.881827 -0.0421242 -0.459798 -0.0958789 -0.114904 -0.824376 3.62318 457 00000000.png

458 -0.881797 -0.0421303 -0.459854 -0.0958763 -0.124485 -0.824376 3.6232 458 00000000.png

459 -0.881771 -0.0421358 -0.459905 -0.0958739 -0.134039 -0.824376 3.62321 459 00000000.png

460 -0.881747 -0.0421408 -0.459951 -0.0958718 -0.143646 -0.824375 3.62322 460 00000000.png

461 -0.881525 -0.042187 -0.460376 -0.0958515 -0.150132 -0.824376 3.62337 461 00000000.png

462 -0.881117 -0.0422719 -0.461157 -0.0958141 -0.153729 -0.824376 3.62365 462 00000000.png

463 -0.880551 -0.0423893 -0.462236 -0.0957623 -0.154848 -0.824376 3.62404 463 00000000.png

464 -0.879842 -0.042536 -0.463585 -0.0956973 -0.153723 -0.824376 3.62453 464 00000000.png

465 -0.878992 -0.042711 -0.465194 -0.0956193 -0.150475 -0.824376 3.6251 465 00000000.png

466 -0.878029 -0.0429084 -0.467009 -0.0955309 -0.145472 -0.824376 3.62574 466 00000000.png

467 -0.87695 -0.0431284 -0.469031 -0.0954318 -0.138755 -0.824376 3.62641 467 00000000.png

468 -0.875768 -0.0433683 -0.471236 -0.095323 -0.130519 -0.824376 3.62711 468 00000000.png

469 -0.874492 -0.0436256 -0.473599 -0.0952056 -0.120933 -0.824376 3.62782 469 00000000.png

470 -0.87313 -0.0438984 -0.476105 -0.0950801 -0.11013 -0.824376 3.62851 470 00000000.png

471 -0.87169 -0.0441851 -0.478737 -0.0949472 -0.0982375 -0.824376 3.62917 471 00000000.png

472 -0.870179 -0.0444836 -0.481477 -0.0948077 -0.085387 -0.824376 3.62978 472 00000000.png

473 -0.868597 -0.044794 -0.484326 -0.0946615 -0.0716089 -0.824376 3.63033 473 00000000.png

474 -0.866963 -0.0451123 -0.487246 -0.0945102 -0.0571359 -0.824376 3.63079 474 00000000.png

475 -0.865483 -0.0453983 -0.489869 -0.0943732 -0.0451129 -0.824376 3.63113 475 00000000.png

476 -0.864145 -0.0456553 -0.492226 -0.0942491 -0.0353353 -0.824376 3.63138 476 00000000.png

477 -0.862935 -0.0458864 -0.494344 -0.0941369 -0.027499 -0.824376 3.63156 477 00000000.png

478 -0.861841 -0.0460941 -0.496248 -0.0940353 -0.0214598 -0.824376 3.63169 478 00000000.png

479 -0.860853 -0.0462808 -0.49796 -0.0939436 -0.0170488 -0.824376 3.63178 479 00000000.png

480 -0.859962 -0.0464487 -0.499498 -0.0938607 -0.0140271 -0.824376 3.63186 480 00000000.png

481 -0.859157 -0.0465997 -0.500882 -0.0937858 -0.0123223 -0.824376 3.63192 481 00000000.png

482 -0.85843 -0.0467355 -0.502126 -0.0937182 -0.0118122 -0.824376 3.63196 482 00000000.png

483 -0.857775 -0.0468576 -0.503244 -0.0936572 -0.0123355 -0.824376 3.63201 483 00000000.png

484 -0.857184 -0.0469675 -0.50425 -0.0936022 -0.013822 -0.824375 3.63205 484 00000000.png

485 -0.856651 -0.0470663 -0.505155 -0.0935525 -0.0161002 -0.824376 3.63209 485 00000000.png

486 -0.856171 -0.0471552 -0.505969 -0.0935078 -0.01923 -0.824376 3.63214 486 00000000.png

487 -0.855737 -0.0472351 -0.506701 -0.0934674 -0.0230162 -0.824376 3.63218 487 00000000.png

488 -0.855347 -0.0473071 -0.50736 -0.093431 -0.0274028 -0.824376 3.63223 488 00000000.png

489 -0.854995 -0.0473718 -0.507952 -0.0933982 -0.0323182 -0.824376 3.63228 489 00000000.png

490 -0.854679 -0.04743 -0.508485 -0.0933687 -0.0377575 -0.824376 3.63233 490 00000000.png

491 -0.854393 -0.0474824 -0.508965 -0.093342 -0.043657 -0.824376 3.63238 491 00000000.png

492 -0.854136 -0.0475295 -0.509396 -0.093318 -0.0499928 -0.824376 3.63243 492 00000000.png

493 -0.853904 -0.0475719 -0.509784 -0.0932964 -0.0566625 -0.824377 3.63248 493 00000000.png

494 -0.853696 -0.0476101 -0.510133 -0.0932769 -0.0636627 -0.824377 3.63254 494 00000000.png

495 -0.853508 -0.0476444 -0.510448 -0.0932594 -0.0710162 -0.824377 3.63259 495 00000000.png

496 -0.853338 -0.0476753 -0.510731 -0.0932436 -0.0785709 -0.824376 3.63264 496 00000000.png

497 -0.853186 -0.0477031 -0.510985 -0.0932294 -0.0864238 -0.824377 3.6327 497 00000000.png

498 -0.853049 -0.0477282 -0.511214 -0.0932166 -0.0944796 -0.824376 3.63275 498 00000000.png
